"","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction"
"1496","189 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,33,189,2851200,2015-07-08 14:00:00,"arrival",2015-07-08 01:36:50,-231.777190335592,NA,NA,NA,1,26.9835291270868,2015-07-07 21:45:03,21,170.570191790329
"1510","190 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,34,190,2937600,2015-07-09 14:00:00,"arrival",2015-07-09 01:36:22,-35.9769939700762,NA,NA,NA,1,26.9835291270868,2015-07-10 01:00:23,1,170.570191790329
"1521","191 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,35,191,3024000,2015-07-10 14:00:00,"arrival",2015-07-10 01:35:51,-86.6379207730293,"departure",2015-07-11 09:19:15,49.50051882267,1,26.9835291270868,2015-07-11 00:09:13,0,170.570191790329
"1538","193 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,37,193,3196800,2015-07-12 14:00:00,NA,2015-07-12 01:34:44,-81.87508,"departure",2015-07-13 09:20:59,123.98721092542,1,26.9835291270868,2015-07-13 00:12:51,0,170.570191790329
"1546","194 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,38,194,3283200,2015-07-13 14:00:00,"arrival",2015-07-13 01:34:06,-69.8412708560626,"departure",2015-07-14 09:21:53,42.2056668519974,1,26.9835291270868,2015-07-14 00:24:16,0,170.570191790329
"1556","196 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,40,196,3456000,2015-07-15 14:00:00,"arrival",2015-07-15 01:32:45,-27.1066161473592,NA,NA,NA,1,26.9835291270868,2015-07-16 01:05:39,1,170.570191790329
"1560","197 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,41,197,3542400,2015-07-16 14:00:00,"arrival",2015-07-16 01:32:01,-40.7596423625946,"departure",2015-07-17 09:24:04,80.0558236281077,1,26.9835291270868,2015-07-17 00:51:15,0,170.570191790329
"1564","198 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,42,198,3628800,2015-07-17 14:00:00,NA,2015-07-17 01:31:15,-81.87508,NA,NA,NA,0,26.9835291270868,2015-07-18 00:09:22,0,170.570191790329
"1567","199 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,43,199,3715200,2015-07-18 14:00:00,"arrival",2015-07-18 01:30:26,-39.2036103288333,"departure",2015-07-19 09:26:02,57.2973333835602,1,26.9835291270868,2015-07-19 00:51:14,0,170.570191790329
"1571","200 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,44,200,3801600,2015-07-19 14:00:00,NA,2015-07-19 01:29:36,-81.87508,NA,NA,NA,0,26.9835291270868,2015-07-20 00:07:43,0,170.570191790329
"1575","201 214","Simcoe",243050949,"BANS",1,"M",0,102,13.5,10,0,"BS",5,6,2015,"Simcoe",0,"tracker 214, day old chicks",214,"yes","yes","checked dates",2,7,"pit","yes",19,7,2015-06-05 14:00:00,2015-07-20 03:59:00,156,201,42.85777228,-80.3416955,214,45,201,3888000,2015-07-20 14:00:00,"arrival",2015-07-20 01:28:43,-50.5293049295743,NA,NA,NA,1,26.9835291270868,2015-07-21 00:38:12,0,170.570191790329
"43","155 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,0,155,0,2015-06-04 14:00:00,NA,2015-06-04 01:33:07,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-05 00:11:15,0,140.398963332515
"70","156 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,1,156,86400,2015-06-05 14:00:00,NA,2015-06-05 01:33:56,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-06 00:12:03,0,140.398963332515
"110","157 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,2,157,172800,2015-06-06 14:00:00,NA,2015-06-06 01:34:43,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-07 00:12:50,0,140.398963332515
"150","158 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,3,158,259200,2015-06-07 14:00:00,NA,2015-06-07 01:35:28,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-08 00:13:36,0,140.398963332515
"190","159 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,4,159,345600,2015-06-08 14:00:00,NA,2015-06-08 01:36:12,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-09 00:14:19,0,140.398963332515
"236","160 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,5,160,432000,2015-06-09 14:00:00,NA,2015-06-09 01:36:54,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-10 00:15:01,0,140.398963332515
"283","161 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,6,161,518400,2015-06-10 14:00:00,NA,2015-06-10 01:37:33,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-11 00:15:41,0,140.398963332515
"332","162 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,7,162,604800,2015-06-11 14:00:00,NA,2015-06-11 01:38:11,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-12 00:16:19,0,140.398963332515
"381","163 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,8,163,691200,2015-06-12 14:00:00,NA,2015-06-12 01:38:47,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-13 00:16:54,0,140.398963332515
"434","164 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,9,164,777600,2015-06-13 14:00:00,NA,2015-06-13 01:39:20,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-14 00:17:28,0,140.398963332515
"487","165 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,10,165,864000,2015-06-14 14:00:00,NA,2015-06-14 01:39:52,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-15 00:17:59,0,140.398963332515
"540","166 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,11,166,950400,2015-06-15 14:00:00,NA,2015-06-15 01:40:21,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-16 00:18:29,0,140.398963332515
"593","167 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,12,167,1036800,2015-06-16 14:00:00,NA,2015-06-16 01:40:49,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-17 00:18:56,0,140.398963332515
"646","168 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,13,168,1123200,2015-06-17 14:00:00,NA,2015-06-17 01:41:14,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-18 00:19:21,0,140.398963332515
"699","169 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,14,169,1209600,2015-06-18 14:00:00,NA,2015-06-18 01:41:36,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-19 00:19:44,0,140.398963332515
"752","170 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,15,170,1296000,2015-06-19 14:00:00,NA,2015-06-19 01:41:57,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-20 00:20:04,0,140.398963332515
"803","171 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,16,171,1382400,2015-06-20 14:00:00,NA,2015-06-20 01:42:15,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-21 00:20:22,0,140.398963332515
"853","172 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,17,172,1468800,2015-06-21 14:00:00,NA,2015-06-21 01:42:30,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-22 00:20:38,0,140.398963332515
"904","173 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,18,173,1555200,2015-06-22 14:00:00,NA,2015-06-22 01:42:44,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-23 00:20:51,0,140.398963332515
"953","174 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,19,174,1641600,2015-06-23 14:00:00,NA,2015-06-23 01:42:55,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-24 00:21:02,0,140.398963332515
"1001","175 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,20,175,1728000,2015-06-24 14:00:00,NA,2015-06-24 01:43:03,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-25 00:21:11,0,140.398963332515
"1050","176 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,21,176,1814400,2015-06-25 14:00:00,NA,2015-06-25 01:43:09,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-26 00:21:17,0,140.398963332515
"1096","177 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,22,177,1900800,2015-06-26 14:00:00,NA,2015-06-26 01:43:13,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-27 00:21:20,0,140.398963332515
"1138","178 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,23,178,1987200,2015-06-27 14:00:00,NA,2015-06-27 01:43:14,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-28 00:21:21,0,140.398963332515
"1178","179 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,24,179,2073600,2015-06-28 14:00:00,NA,2015-06-28 01:43:13,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-29 00:21:20,0,140.398963332515
"1219","180 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,25,180,2160000,2015-06-29 14:00:00,NA,2015-06-29 01:43:09,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-30 00:21:16,0,140.398963332515
"1262","181 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,26,181,2246400,2015-06-30 14:00:00,NA,2015-06-30 01:43:02,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-01 00:21:10,0,140.398963332515
"1301","182 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,27,182,2332800,2015-07-01 14:00:00,NA,2015-07-01 01:42:54,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-02 00:21:01,0,140.398963332515
"1337","183 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,28,183,2419200,2015-07-02 14:00:00,NA,2015-07-02 01:42:42,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-03 00:20:50,0,140.398963332515
"1372","184 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,29,184,2505600,2015-07-03 14:00:00,NA,2015-07-03 01:42:28,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-04 00:20:36,0,140.398963332515
"1405","185 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,30,185,2592000,2015-07-04 14:00:00,NA,2015-07-04 01:42:12,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-05 00:20:20,0,140.398963332515
"1434","186 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,31,186,2678400,2015-07-05 14:00:00,NA,2015-07-05 01:41:53,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-06 00:20:01,0,140.398963332515
"1459","187 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,32,187,2764800,2015-07-06 14:00:00,NA,2015-07-06 01:41:32,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-07 00:19:40,0,140.398963332515
"1481","188 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,33,188,2851200,2015-07-07 14:00:00,NA,2015-07-07 01:41:08,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-08 00:19:16,0,140.398963332515
"1497","189 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,34,189,2937600,2015-07-08 14:00:00,NA,2015-07-08 01:40:42,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-09 00:18:50,0,140.398963332515
"1511","190 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,35,190,3024000,2015-07-09 14:00:00,"arrival",2015-07-09 01:40:14,-62.5046825687091,NA,NA,NA,1,83.4711455478684,2015-07-10 00:37:43,0,140.398963332515
"1522","191 215","Embro",243050933,"BANS",1,"M",1,103,12.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 215",215,"yes","yes","checked dates",9,7,"pit","yes",9,7,2015-06-04 14:00:00,2015-07-10 03:59:00,155,191,43.19538521,-80.94193203,215,36,191,3110400,2015-07-10 14:00:00,NA,2015-07-10 01:39:43,-81.87508,NA,NA,NA,0,83.4711455478684,2015-07-11 00:17:50,0,140.398963332515
"44","155 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,0,155,0,2015-06-04 14:00:00,NA,2015-06-04 01:33:07,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-05 00:11:15,0,140.398963332515
"71","156 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,1,156,86400,2015-06-05 14:00:00,NA,2015-06-05 01:33:56,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-06 00:12:03,0,140.398963332515
"111","157 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,2,157,172800,2015-06-06 14:00:00,NA,2015-06-06 01:34:43,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-07 00:12:50,0,140.398963332515
"151","158 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,3,158,259200,2015-06-07 14:00:00,NA,2015-06-07 01:35:28,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-08 00:13:36,0,140.398963332515
"191","159 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,4,159,345600,2015-06-08 14:00:00,NA,2015-06-08 01:36:12,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-09 00:14:19,0,140.398963332515
"237","160 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,5,160,432000,2015-06-09 14:00:00,NA,2015-06-09 01:36:54,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-10 00:15:01,0,140.398963332515
"284","161 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,6,161,518400,2015-06-10 14:00:00,NA,2015-06-10 01:37:33,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-11 00:15:41,0,140.398963332515
"333","162 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,7,162,604800,2015-06-11 14:00:00,NA,2015-06-11 01:38:11,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-12 00:16:19,0,140.398963332515
"382","163 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,8,163,691200,2015-06-12 14:00:00,NA,2015-06-12 01:38:47,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-13 00:16:54,0,140.398963332515
"435","164 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,216,9,164,777600,2015-06-13 14:00:00,NA,2015-06-13 01:39:20,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-14 00:17:28,0,140.398963332515
