,site,tsOrig,dbm,id,state,last_antenna,ts,lat,lon,ordinal_date,hour
1589,LongPointEcoAdv,1436305013,-119.7,131,possible arrival,1,07/07/2015 21:36,42.68979697,-80.34951285,188,21
1203,ClearCreek,1436313434,-120.3,131,flyby,3,07/07/2015 23:57,42.58185569,-80.57631549,188,23
1963,OldCut,1436315299,-89.3,131,arrival,2,08/07/2015 0:28,42.58342722,-80.39647167,189,0
1878,OldCut,1436316137,-89.3,131,possible departure,3,08/07/2015 0:42,42.58342722,-80.39647167,189,0
1560,LongPointEcoAdv,1436401314,-106.3,131,possible arrival,3,09/07/2015 0:21,42.68979697,-80.34951285,190,0
993,Breakwater,1436485776,-99.5,131,other,2,09/07/2015 23:49,42.56109662,-80.28445147,190,23
1924,OldCut,1436489477,-112.8,131,other,3,10/07/2015 0:51,42.58342722,-80.39647167,191,0
2337,Werden,1436564094,-109.8,131,flyby,1,10/07/2015 21:34,42.754635,-80.27076109,191,21
1636,LowerBigCreek,1436572305,-112.4,131,flyby,3,10/07/2015 23:51,42.69997167,-80.54340491,191,23
2149,Walsingham,1436572965,-116.1,131,flyby,3,11/07/2015 0:02,42.63538061,-80.55764544,192,0
1980,OldCut,1436574426,-103.7,131,arrival,2,11/07/2015 0:27,42.58342722,-80.39647167,192,0
2221,Waterford,1433552577,-118.3,132,possible departure,2,06/06/2015 1:02,42.91552542,-80.31078542,157,1
2222,Waterford,1433638942,-109.7,132,possible departure,2,07/06/2015 1:02,42.91552542,-80.31078542,158,1
2223,Waterford,1433725264,-106.6,132,possible departure,2,08/06/2015 1:01,42.91552542,-80.31078542,159,1
2224,Waterford,1433811529,-115.7,132,possible departure,2,09/06/2015 0:58,42.91552542,-80.31078542,160,0
2225,Waterford,1433898490,-104.4,132,possible departure,2,10/06/2015 1:08,42.91552542,-80.31078542,161,1
2226,Waterford,1433983953,-107.9,132,possible departure,2,11/06/2015 0:52,42.91552542,-80.31078542,162,0
2187,Waterford,1434070963,-113.7,132,possible departure,2,12/06/2015 1:02,42.91552542,-80.31078542,163,1
2188,Waterford,1434157647,-117.3,132,possible departure,2,13/06/2015 1:07,42.91552542,-80.31078542,164,1
2189,Waterford,1434244260,-106.5,132,possible departure,2,14/06/2015 1:11,42.91552542,-80.31078542,165,1
2190,Waterford,1434331640,-116.6,132,possible departure,2,15/06/2015 1:27,42.91552542,-80.31078542,166,1
2191,Waterford,1434417195,-88.8,132,unlikely depature,1,16/06/2015 1:13,42.91552542,-80.31078542,167,1
2205,Waterford,1434417423,-108,132,sleep time,1,16/06/2015 1:17,42.91552542,-80.31078542,167,1
2193,Waterford,1434504887,-89.5,132,unlikely departure,1,17/06/2015 1:34,42.91552542,-80.31078542,168,1
2194,Waterford,1434505029,-104.2,132,sleep time,1,17/06/2015 1:37,42.91552542,-80.31078542,168,1
2195,Waterford,1434589875,-85.8,132,possible departure,3,18/06/2015 1:11,42.91552542,-80.31078542,169,1
2196,Waterford,1434676204,-110.4,132,possible departure,3,19/06/2015 1:10,42.91552542,-80.31078542,170,1
2197,Waterford,1434759346,-98.3,132,possible departure,3,20/06/2015 0:15,42.91552542,-80.31078542,171,0
2198,Waterford,1434842893,-98.7,132,departure,3,20/06/2015 23:28,42.91552542,-80.31078542,171,23
2286,Werden,1434845491,-105.5,132,arrival,2,21/06/2015 0:11,42.754635,-80.27076109,172,0
2200,Waterford,1434935446,-83.6,132,possible departure,2,22/06/2015 1:10,42.91552542,-80.31078542,173,1
2201,Waterford,1435021804,-107,132,possible departure,3,23/06/2015 1:10,42.91552542,-80.31078542,174,1
17,Waterford,1435114222,-101.2,132,possible departure,3,24/06/2015 2:50,42.91552542,-80.31078542,175,2
2309,Werden,1435280876,-111.6,132,arrival,2,26/06/2015 1:07,42.754635,-80.27076109,177,1
567,Werden,1435536450,-95.4,132,arrival,1,29/06/2015 0:07,42.754635,-80.27076109,180,0
554,Werden,1435617442,-114.3,132,flyby,1,29/06/2015 22:37,42.754635,-80.27076109,180,22
514,TurkeyPoint,1435623005,-116.2,132,flyby,1,30/06/2015 0:10,42.71016291,-80.35733073,181,0
362,LongPointEcoAdv,1435625355,-119,132,arrival,1,30/06/2015 0:49,42.68979697,-80.34951285,181,0
571,Werden,1435707490,-91.2,132,flyby,1,30/06/2015 23:38,42.754635,-80.27076109,181,23
503,TurkeyPoint,1435711328,-119.9,132,flyby,1,01/07/2015 0:42,42.71016291,-80.35733073,182,0
326,LongPointEcoAdv,1435712038,-117.3,132,arrival,3,01/07/2015 0:53,42.68979697,-80.34951285,182,0
1330,EastPortBruce,1433379055,-80.3,133,possible departure,3,04/06/2015 0:50,42.66175904,-80.90435689,155,0
1342,EastPortBruce,1433466080,-84.3,133,possible departure,3,05/06/2015 1:01,42.66175904,-80.90435689,156,1
1273,EastPortBruce,1433552600,-82.7,133,possible departure,3,06/06/2015 1:03,42.66175904,-80.90435689,157,1
1275,EastPortBruce,1433638568,-74.5,133,possible departure,3,07/06/2015 0:56,42.66175904,-80.90435689,158,0
1306,EastPortBruce,1433723854,-85.2,133,possible departure,3,08/06/2015 0:37,42.66175904,-80.90435689,159,0
1265,EastPortBruce,1433808962,-95.9,133,possible departure,3,09/06/2015 0:16,42.66175904,-80.90435689,160,0
1266,EastPortBruce,1433897108,-83.5,133,possible departure,2,10/06/2015 0:45,42.66175904,-80.90435689,161,0
1281,EastPortBruce,1433982266,-90.6,133,possible departure,3,11/06/2015 0:24,42.66175904,-80.90435689,162,0
1246,EastPortBruce,1434070320,-97.8,133,possible departure,3,12/06/2015 0:52,42.66175904,-80.90435689,163,0
1323,EastPortBruce,1434157380,-87.2,133,possible departure,3,13/06/2015 1:03,42.66175904,-80.90435689,164,1
1282,EastPortBruce,1434242759,-81.6,133,possible departure,3,14/06/2015 0:45,42.66175904,-80.90435689,165,0
1248,EastPortBruce,1434328336,-98.6,133,possible departure,3,15/06/2015 0:32,42.66175904,-80.90435689,166,0
1259,EastPortBruce,1434416198,-97.6,133,possible departure,3,16/06/2015 0:56,42.66175904,-80.90435689,167,0
1368,EastPortBruce,1434502967,-100.1,133,possible departure,3,17/06/2015 1:02,42.66175904,-80.90435689,168,1
1285,EastPortBruce,1434588473,-88.8,133,possible departure,3,18/06/2015 0:47,42.66175904,-80.90435689,169,0
1262,EastPortBruce,1434674767,-84.2,133,possible departure,3,19/06/2015 0:46,42.66175904,-80.90435689,170,0
1286,EastPortBruce,1434759826,-86.1,133,possible departure,3,20/06/2015 0:23,42.66175904,-80.90435689,171,0
1260,EastPortBruce,1434844813,-77.6,133,departure,2,21/06/2015 0:00,42.66175904,-80.90435689,172,0
836,Bolin,1434848395,-95.5,133,flyby,1,21/06/2015 0:59,42.62277164,-80.72186668,172,0
1348,EastPortBruce,1434925969,-84.1,133,possible departure,3,21/06/2015 22:32,42.66175904,-80.90435689,172,22
289,EastPortBruce,1434979822,-102.2,133,departure,3,22/06/2015 13:30,42.66175904,-80.90435689,173,13
37,Bolin,1434983281,-75.3,133,flyby,1,22/06/2015 14:28,42.62277164,-80.72186668,173,14
207,ClearCreek,1434989694,-104.9,133,flyby,2,22/06/2015 16:14,42.58185569,-80.57631549,173,16
463,OldCut,1434992869,-93.4,133,flyby,3,22/06/2015 17:07,42.58342722,-80.39647167,173,17
139,Breakwater,1434994896,-94.7,133,flyby,1,22/06/2015 17:41,42.56109662,-80.28445147,173,17
470,OldCut,1434997276,-105.4,133,flyby,2,22/06/2015 18:21,42.58342722,-80.39647167,173,18
172,BSC,1434998664,-113.1,133,flyby,4,22/06/2015 18:44,42.6153719,-80.458146,173,18
213,ClearCreek,1435000247,-114.6,133,flyby,1,22/06/2015 19:10,42.58185569,-80.57631549,173,19
431,OldCut,1435019988,-83.6,133,arrival,3,23/06/2015 0:39,42.58342722,-80.39647167,174,0
1374,EastPortBruce,1435180585,-109.4,133,departure,3,24/06/2015 21:16,42.66175904,-80.90435689,175,21
772,Bolin,1435184184,-97.3,133,flyby,1,24/06/2015 22:16,42.62277164,-80.72186668,175,22
1185,ClearCreek,1435187774,-85.2,133,flyby,2,24/06/2015 23:16,42.58185569,-80.57631549,175,23
1871,OldCut,1435190900,-99.4,133,arrival final,2,25/06/2015 0:08,42.58342722,-80.39647167,176,0
1804,OldCut,1435190999,-118.5,133,sleep time,3,25/06/2015 0:09,42.58342722,-80.39647167,176,0
1353,EastPortBruce,1435274579,-89.7,133,departure,2,25/06/2015 23:22,42.66175904,-80.90435689,176,23
846,Bolin,1435279603,-103.3,133,flyby,1,26/06/2015 0:46,42.62277164,-80.72186668,177,0
1888,OldCut,1435282115,-95.3,133,arrival final,1,26/06/2015 1:28,42.58342722,-80.39647167,177,1
1768,OldCut,1435282996,-103.9,133,sleep time,3,26/06/2015 1:43,42.58342722,-80.39647167,177,1
1255,EastPortBruce,1435452865,-100.8,133,possible departure,1,28/06/2015 0:54,42.66175904,-80.90435689,179,0
1280,EastPortBruce,1435539670,-85.1,133,possible departure,2,29/06/2015 1:01,42.66175904,-80.90435689,180,1
270,EastPortBruce,1435610513,-91.7,133,departure,3,29/06/2015 20:41,42.66175904,-80.90435689,180,20
52,Bolin,1435613661,-101.9,133,flyby,1,29/06/2015 21:34,42.62277164,-80.72186668,180,21
1129,ClearCreek,1435617418,-81,133,flyby,2,29/06/2015 22:36,42.58185569,-80.57631549,180,22
1749,OldCut,1435625643,-87.6,133,arrival final,3,30/06/2015 0:54,42.58342722,-80.39647167,181,0
436,OldCut,1435625664,-100.4,133,sleep time,3,30/06/2015 0:54,42.58342722,-80.39647167,181,0
273,EastPortBruce,1435684635,-87.1,133,departure,3,30/06/2015 17:17,42.66175904,-80.90435689,181,17
99,Bolin,1435693226,-100.3,133,flyby,1,30/06/2015 19:40,42.62277164,-80.72186668,181,19
206,ClearCreek,1435696260,-81,133,flyby,1,30/06/2015 20:31,42.58185569,-80.57631549,181,20
451,OldCut,1435698767,-88.6,133,flyby,3,30/06/2015 21:12,42.58342722,-80.39647167,181,21
912,Breakwater,1435701370,-109,133,arrival,1,30/06/2015 21:56,42.56109662,-80.28445147,181,21
29,Bolin,1435771243,-84.9,133,flyby,1,01/07/2015 17:20,42.62277164,-80.72186668,182,17
1150,ClearCreek,1435785292,-80.6,133,arrival,2,01/07/2015 21:14,42.58185569,-80.57631549,182,21
1149,ClearCreek,1435794306,-109.5,133,departure,3,01/07/2015 23:45,42.58185569,-80.57631549,182,23
1782,OldCut,1435797600,-98.1,133,arrival,2,02/07/2015 0:40,42.58342722,-80.39647167,183,0
1304,EastPortBruce,1434325556,-115.6,134,possible flyby,3,14/06/2015 23:45,42.66175904,-80.90435689,165,23
802,Bolin,1434416728,-101.3,134,flyby,1,16/06/2015 1:05,42.62277164,-80.72186668,167,1
1173,ClearCreek,1434417641,-105.1,134,flyby,3,16/06/2015 1:20,42.58185569,-80.57631549,167,1
1068,BSC,1434418263,-118.4,134,flyby,1,16/06/2015 1:31,42.6153719,-80.458146,167,1
1990,OldCut,1434418573,-94.7,134,arrival final,2,16/06/2015 1:36,42.58342722,-80.39647167,167,1
1795,OldCut,1434418587,-101.8,134,sleep time,3,16/06/2015 1:36,42.58342722,-80.39647167,167,1
686,Bolin,1434503404,-98.9,134,flyby,1,17/06/2015 1:10,42.62277164,-80.72186668,168,1
1180,ClearCreek,1434504162,-102.8,134,flyby,1,17/06/2015 1:22,42.58185569,-80.57631549,168,1
1798,OldCut,1434505211,-96.6,134,arrival,3,17/06/2015 1:40,42.58342722,-80.39647167,168,1
770,Bolin,1434588207,-101.9,134,flyby,1,18/06/2015 0:43,42.62277164,-80.72186668,169,0
1840,OldCut,1434590649,-99.1,134,arrival,1,18/06/2015 1:24,42.58342722,-80.39647167,169,1
812,Bolin,1434674401,-101.4,134,flyby,1,19/06/2015 0:40,42.62277164,-80.72186668,170,0
1898,OldCut,1434676201,-90.3,134,arrival final,1,19/06/2015 1:10,42.58342722,-80.39647167,170,1
2008,OldCut,1434676755,-110.1,134,sleep time,3,19/06/2015 1:19,42.58342722,-80.39647167,170,1
775,Bolin,1434760247,-113.7,134,flyby,1,20/06/2015 0:30,42.62277164,-80.72186668,171,0
1872,OldCut,1434763159,-99.5,134,arrival,2,20/06/2015 1:19,42.58342722,-80.39647167,171,1
696,Bolin,1434848783,-88.1,134,flyby,1,21/06/2015 1:06,42.62277164,-80.72186668,172,1
1807,OldCut,1434851195,-97,134,arrival final,1,21/06/2015 1:46,42.58342722,-80.39647167,172,1
1929,OldCut,1434851238,-113.3,134,sleep time,3,21/06/2015 1:47,42.58342722,-80.39647167,172,1
820,Bolin,1434932024,-105.5,134,flyby,1,22/06/2015 0:13,42.62277164,-80.72186668,173,0
1177,ClearCreek,1434933915,-110.6,134,flyby,1,22/06/2015 0:45,42.58185569,-80.57631549,173,0
1730,OldCut,1434935143,-91.8,134,arrival,3,22/06/2015 1:05,42.58342722,-80.39647167,173,1
80,Bolin,1435003584,-114,134,flyby,3,22/06/2015 20:06,42.62277164,-80.72186668,173,20
223,ClearCreek,1435006079,-86.4,134,flyby,1,22/06/2015 20:47,42.58185569,-80.57631549,173,20
412,OldCut,1435008360,-94.1,134,flyby,2,22/06/2015 21:26,42.58342722,-80.39647167,173,21
947,Breakwater,1435011181,-113.7,134,flyby,1,22/06/2015 22:13,42.56109662,-80.28445147,173,22
1814,OldCut,1435013704,-80.3,134,flyby,1,22/06/2015 22:55,42.58342722,-80.39647167,173,22
129,Breakwater,1435017299,-98.5,134,arrival,1,22/06/2015 23:54,42.56109662,-80.28445147,173,23
46,Bolin,1435077017,-91.3,134,flyby,3,23/06/2015 16:30,42.62277164,-80.72186668,174,16
388,LowerBigCreek,1435083949,-114,134,flyby,1,23/06/2015 18:25,42.69997167,-80.54340491,174,18
171,BSC,1435090027,-99.2,134,flyby,1,23/06/2015 20:07,42.6153719,-80.458146,174,20
402,OldCut,1435094736,-95.3,134,flyby,3,23/06/2015 21:25,42.58342722,-80.39647167,174,21
120,Breakwater,1435096141,-90.4,134,arrival,2,23/06/2015 21:49,42.56109662,-80.28445147,174,21
1308,EastPortBruce,1433376065,-91.6,135,departure,3,04/06/2015 0:01,42.66175904,-80.90435689,155,0
796,Bolin,1433379740,-116,135,flyby,2,04/06/2015 1:02,42.62277164,-80.72186668,155,1
1826,OldCut,1433382704,-95.7,135,arrival final,2,04/06/2015 1:51,42.58342722,-80.39647167,155,1
1746,OldCut,1433382747,-109.4,135,sleep time,3,04/06/2015 1:52,42.58342722,-80.39647167,155,1
1297,EastPortBruce,1433463970,-96.1,135,departure,3,05/06/2015 0:26,42.66175904,-80.90435689,156,0
799,Bolin,1433466367,-108.7,135,flyby,3,05/06/2015 1:06,42.62277164,-80.72186668,156,1
2349,WesternTrailer,1433469051,-102.7,135,flyby,1,05/06/2015 1:50,42.58297269,-80.39787581,156,1
1857,OldCut,1433469094,-96.3,135,arrival final,2,05/06/2015 1:51,42.58342722,-80.39647167,156,1
1982,OldCut,1433469151,-114.9,135,sleep time,3,05/06/2015 1:52,42.58342722,-80.39647167,156,1
1370,EastPortBruce,1433547524,-102.1,135,departure,3,05/06/2015 23:38,42.66175904,-80.90435689,156,23
683,Bolin,1433550041,-100,135,flyby,1,06/06/2015 0:20,42.62277164,-80.72186668,157,0
1161,ClearCreek,1433552137,-84.2,135,arrival,1,06/06/2015 0:55,42.58185569,-80.57631549,157,0
1334,EastPortBruce,1433636253,-96.3,135,departure,3,07/06/2015 0:17,42.66175904,-80.90435689,158,0
767,Bolin,1433639400,-102.4,135,flyby,1,07/06/2015 1:10,42.62277164,-80.72186668,158,1
1383,EastPortBruce,1433723740,-107.6,135,possible departure,3,08/06/2015 0:35,42.66175904,-80.90435689,159,0
1384,EastPortBruce,1433804044,-99.5,135,departure,3,08/06/2015 22:54,42.66175904,-80.90435689,159,22
851,Bolin,1433806955,-115.6,135,flyby,3,08/06/2015 23:42,42.62277164,-80.72186668,159,23
1222,ClearCreek,1433810147,-88.3,135,flyby,1,09/06/2015 0:35,42.58185569,-80.57631549,160,0
1801,OldCut,1433811800,-84.7,135,arrival final,2,09/06/2015 1:03,42.58342722,-80.39647167,160,1
1802,OldCut,1433811963,-110.5,135,sleep time,3,09/06/2015 1:06,42.58342722,-80.39647167,160,1
2035,PointFarms,1433891601,-118.4,135,possible flyby,3,09/06/2015 23:13,43.80407111,-81.71026487,160,23
620,Aylmer,1433975773,-122.6,135,flyby,1,10/06/2015 22:36,42.80032503,-80.94622411,161,22
2579,WestPortBruce,1433980279,-78,135,flyby,3,10/06/2015 23:51,42.66152277,-81.06269703,161,23
1379,EastPortBruce,1433982692,-85.9,135,departure,3,11/06/2015 0:31,42.66175904,-80.90435689,162,0
863,Bolin,1433984907,-106.2,135,flyby,3,11/06/2015 1:08,42.62277164,-80.72186668,162,1
1047,BSC,1433986518,-113.5,135,flyby,1,11/06/2015 1:35,42.6153719,-80.458146,162,1
1892,OldCut,1433986751,-99,135,arrival final,2,11/06/2015 1:39,42.58342722,-80.39647167,162,1
1850,OldCut,1433986829,-110.7,135,sleep time,3,11/06/2015 1:40,42.58342722,-80.39647167,162,1
1320,EastPortBruce,1434069945,-96.6,135,departure,3,12/06/2015 0:45,42.66175904,-80.90435689,163,0
825,Bolin,1434071356,-101,135,flyby,1,12/06/2015 1:09,42.62277164,-80.72186668,163,1
1909,OldCut,1434073666,-81.9,135,arrival final,2,12/06/2015 1:47,42.58342722,-80.39647167,163,1
1845,OldCut,1434073687,-102.7,135,sleep time,3,12/06/2015 1:48,42.58342722,-80.39647167,163,1
1361,EastPortBruce,1434156217,-88.5,135,departure,3,13/06/2015 0:43,42.66175904,-80.90435689,164,0
789,Bolin,1434157592,-92,135,flyby,1,13/06/2015 1:06,42.62277164,-80.72186668,164,1
1671,OldCut,1434159445,-92.5,135,arrival,2,13/06/2015 1:37,42.58342722,-80.39647167,164,1
1327,EastPortBruce,1434242760,-102.8,135,departure,3,14/06/2015 0:46,42.66175904,-80.90435689,165,0
831,Bolin,1434244439,-99.7,135,flyby,2,14/06/2015 1:13,42.62277164,-80.72186668,165,1
1189,ClearCreek,1434245627,-93.1,135,arrival,1,14/06/2015 1:33,42.58185569,-80.57631549,165,1
1274,EastPortBruce,1434326804,-115.5,135,departure,2,15/06/2015 0:06,42.66175904,-80.90435689,166,0
713,Bolin,1434330072,-119.3,135,flyby,3,15/06/2015 1:01,42.62277164,-80.72186668,166,1
1151,ClearCreek,1434330906,-115,135,flyby,2,15/06/2015 1:15,42.58185569,-80.57631549,166,1
1012,BSC,1434331843,-116.1,135,flyby,1,15/06/2015 1:30,42.6153719,-80.458146,166,1
1825,OldCut,1434332089,-88.9,135,arrival final,2,15/06/2015 1:34,42.58342722,-80.39647167,166,1
1907,OldCut,1434332125,-102.2,135,sleep time,3,15/06/2015 1:35,42.58342722,-80.39647167,166,1
1253,EastPortBruce,1434414858,-88.1,135,departure,2,16/06/2015 0:34,42.66175904,-80.90435689,167,0
874,Bolin,1434416812,-94.1,135,flyby,1,16/06/2015 1:06,42.62277164,-80.72186668,167,1
1073,BSC,1434418929,-112.9,135,arrival,1,16/06/2015 1:42,42.6153719,-80.458146,167,1
1247,EastPortBruce,1434502443,-92.4,135,departure,3,17/06/2015 0:54,42.66175904,-80.90435689,168,0
844,Bolin,1434503956,-96.9,135,flyby,1,17/06/2015 1:19,42.62277164,-80.72186668,168,1
1055,BSC,1434505802,-118.3,135,flyby,1,17/06/2015 1:50,42.6153719,-80.458146,168,1
1834,OldCut,1434506061,-91.3,135,arrival final,2,17/06/2015 1:54,42.58342722,-80.39647167,168,1
1835,OldCut,1434506146,-112.6,135,sleep time,3,17/06/2015 1:55,42.58342722,-80.39647167,168,1
1272,EastPortBruce,1434588603,-83.5,135,departure,3,18/06/2015 0:50,42.66175904,-80.90435689,169,0
1107,ClearCreek,1434591250,-103,135,flyby,2,18/06/2015 1:34,42.58185569,-80.57631549,169,1
1838,OldCut,1434593345,-87.7,135,arrival final,2,18/06/2015 2:09,42.58342722,-80.39647167,169,2
2007,OldCut,1434593451,-99.9,135,sleep time,3,18/06/2015 2:10,42.58342722,-80.39647167,169,2
1350,EastPortBruce,1434674251,-109.5,135,departure,3,19/06/2015 0:37,42.66175904,-80.90435689,170,0
883,Bolin,1434675577,-83.3,135,flyby,1,19/06/2015 0:59,42.62277164,-80.72186668,170,0
1207,ClearCreek,1434676579,-93.4,135,flyby,1,19/06/2015 1:16,42.58185569,-80.57631549,170,1
1722,OldCut,1434677740,-98.3,135,arrival final,2,19/06/2015 1:35,42.58342722,-80.39647167,170,1
1939,OldCut,1434677747,-103.8,135,sleep time,3,19/06/2015 1:35,42.58342722,-80.39647167,170,1
1385,EastPortBruce,1434761673,-101.2,135,departure,3,20/06/2015 0:54,42.66175904,-80.90435689,171,0
857,Bolin,1434763105,-108.1,135,flyby,3,20/06/2015 1:18,42.62277164,-80.72186668,171,1
1969,OldCut,1434766096,-87.7,135,arrival final,3,20/06/2015 2:08,42.58342722,-80.39647167,171,2
1930,OldCut,1434766152,-102.2,135,sleep time,3,20/06/2015 2:09,42.58342722,-80.39647167,171,2
1333,EastPortBruce,1434847186,-85.2,135,departure,3,21/06/2015 0:39,42.66175904,-80.90435689,172,0
848,Bolin,1434849221,-104.4,135,flyby,1,21/06/2015 1:13,42.62277164,-80.72186668,172,1
1701,OldCut,1434851690,-88,135,arrival final,2,21/06/2015 1:54,42.58342722,-80.39647167,172,1
1662,OldCut,1434851747,-101,135,sleep time,3,21/06/2015 1:55,42.58342722,-80.39647167,172,1
1363,EastPortBruce,1434931671,-86.3,135,departure,3,22/06/2015 0:07,42.66175904,-80.90435689,173,0
867,Bolin,1434933378,-106,135,flyby,1,22/06/2015 0:36,42.62277164,-80.72186668,173,0
1037,BSC,1434935223,-110.7,135,flyby,1,22/06/2015 1:07,42.6153719,-80.458146,173,1
1790,OldCut,1434935759,-93,135,arrival final,2,22/06/2015 1:15,42.58342722,-80.39647167,173,1
1736,OldCut,1434935830,-102.5,135,sleep time,3,22/06/2015 1:17,42.58342722,-80.39647167,173,1
1344,EastPortBruce,1435019029,-88,135,departure,3,23/06/2015 0:23,42.66175904,-80.90435689,174,0
790,Bolin,1435021424,-99.6,135,flyby,3,23/06/2015 1:03,42.62277164,-80.72186668,174,1
1145,ClearCreek,1435022507,-115.3,135,flyby,2,23/06/2015 1:21,42.58185569,-80.57631549,174,1
1683,OldCut,1435023831,-91.6,135,arrival final,3,23/06/2015 1:43,42.58342722,-80.39647167,174,1
1863,OldCut,1435024399,-103.2,135,sleep time,3,23/06/2015 1:53,42.58342722,-80.39647167,174,1
1345,EastPortBruce,1435107417,-89.3,135,departure,3,24/06/2015 0:56,42.66175904,-80.90435689,175,0
715,Bolin,1435108661,-94.6,135,flyby,1,24/06/2015 1:17,42.62277164,-80.72186668,175,1
1139,ClearCreek,1435109397,-93.2,135,flyby,1,24/06/2015 1:29,42.58185569,-80.57631549,175,1
1685,OldCut,1435110440,-94.1,135,arrival final,3,24/06/2015 1:47,42.58342722,-80.39647167,175,1
1678,OldCut,1435110455,-102.1,135,sleep time,3,24/06/2015 1:47,42.58342722,-80.39647167,175,1
1283,EastPortBruce,1435193505,-90,135,departure,3,25/06/2015 0:51,42.66175904,-80.90435689,176,0
759,Bolin,1435194556,-96.3,135,flyby,1,25/06/2015 1:09,42.62277164,-80.72186668,176,1
1230,ClearCreek,1435195336,-110.2,135,flyby,1,25/06/2015 1:22,42.58185569,-80.57631549,176,1
2016,OldCut,1435196213,-90.1,135,arrival final,3,25/06/2015 1:36,42.58342722,-80.39647167,176,1
