"","X","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction","air_temp","precip","precip_rate","cloud_cover","temp","uwind"
"42",49,"156 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,3,156,259200,"2015-06-05 11:39:00","arrival","2015-06-05 01:30:35",-12.1449347217878,NA,NA,NA,1,35.9879298704287,"2015-06-06 01:18:26",1,91.1061886114255,289.856911253533,26.8581162622685,2.91743117816902e-05,61.651388222665,16.8569112535328,0.101825441406533
"43",89,"157 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,4,157,345600,"2015-06-06 11:39:00",NA,"2015-06-06 01:31:21",-81.87508,NA,NA,NA,0,35.9879298704287,"2015-06-07 00:09:29",0,91.1061886114255,291.149886539028,9.02115816344845,-2.3283064e-10,15.7307868592642,18.1498865390283,-2.79507178088041
"44",129,"158 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,5,158,432000,"2015-06-07 11:39:00",NA,"2015-06-07 01:32:06",-81.87508,NA,NA,NA,0,35.9879298704287,"2015-06-08 00:10:13",0,91.1061886114255,295.479054121116,37.3573043770734,0.000162353718703836,91.8938050321233,22.4790541211162,2.29602449760325
"45",169,"159 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,6,159,518400,"2015-06-08 11:39:00","arrival","2015-06-08 01:32:48",-26.512970495224,"departure","2015-06-09 09:09:25",40.8132738947868,1,35.9879298704287,"2015-06-09 01:06:18",1,91.1061886114255,290.703502140439,34.5571333844905,6.02590122239173e-05,81.8986582970409,17.7035021404387,4.13225178074979
"46",216,"160 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,7,160,604800,"2015-06-09 11:39:00","arrival","2015-06-09 01:33:29",1.83356829881668,NA,NA,NA,1,35.9879298704287,"2015-06-10 01:35:19",1,91.1061886114255,290.322584920177,21.6058058211421,-2.3283064e-10,19.3941205000855,17.3225849201773,3.48675484714184
"47",262,"161 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,8,161,691200,"2015-06-10 11:39:00","arrival","2015-06-10 01:34:08",-1.02552329301834,"departure","2015-06-11 09:09:35",32.6122581442197,1,35.9879298704287,"2015-06-11 01:33:07",1,91.1061886114255,293.33690213218,26.7102116118497,-2.3283064e-10,52.5006443038891,20.3369021321804,6.89304763477717
"48",311,"162 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,9,162,777600,"2015-06-11 11:39:00","arrival","2015-06-11 01:34:45",-2.99739644130071,"departure","2015-06-12 09:08:41",25.971668668588,1,35.9879298704287,"2015-06-12 01:31:46",1,91.1061886114255,292.146027694559,30.7690503576405,-2.3283064e-10,89.0870310052282,19.1460276945593,-1.67598837027377
"49",360,"163 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,10,163,864000,"2015-06-12 11:39:00","arrival","2015-06-12 01:35:21",-7.1318908850352,"departure","2015-06-13 09:08:34",25.2484332362811,1,35.9879298704287,"2015-06-13 01:28:13",1,91.1061886114255,289.393795091625,39.4590571602307,2.15395272698646e-05,69.1049644218399,16.3937950916247,3.57189561897092
"50",413,"164 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,11,164,950400,"2015-06-13 11:39:00","arrival","2015-06-13 01:35:54",6.88443469206492,"departure","2015-06-14 09:08:28",19.2688193996747,1,35.9879298704287,"2015-06-14 01:42:47",1,91.1061886114255,292.856017753746,38.6346206928348,2.90565826226006e-05,47.1868312615573,19.8560177537463,-1.89243973563027
"51",466,"165 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,12,165,1036800,"2015-06-14 11:39:00","arrival final","2015-06-14 01:36:25",-11.1810679912567,"departure","2015-06-15 09:08:26",15.3495652119319,1,35.9879298704287,"2015-06-15 01:25:14",1,91.1061886114255,294.532461414507,44.8853374314605,8.44121041844927e-06,78.4563051680204,21.5324614145073,2.42467412839896
"52",519,"166 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,13,166,1123200,"2015-06-15 11:39:00","arrival","2015-06-15 01:36:54",-37.3110804080963,"departure","2015-06-16 09:08:25",32.2741179625193,1,35.9879298704287,"2015-06-16 00:59:35",0,91.1061886114255,294.535815570598,40.7705777130051,4.20149646205168e-05,82.0863288103555,21.5358155705978,2.7293619413854
"53",572,"167 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,14,167,1209600,"2015-06-16 11:39:00","arrival","2015-06-16 01:37:20",-14.2383189161619,"departure","2015-06-17 09:08:27",15.1593012054761,1,35.9879298704287,"2015-06-17 01:23:06",1,91.1061886114255,292.984723478313,15.4653991996352,-2.3283064e-10,32.4792574602321,19.9847234783126,1.11685894109096
"54",625,"168 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,15,168,1296000,"2015-06-17 11:39:00","arrival","2015-06-17 01:37:45",-23.9622029185295,"departure","2015-06-18 09:08:31",24.1719816327095,1,35.9879298704287,"2015-06-18 01:13:47",1,91.1061886114255,293.40980583991,31.9864936065607,1.37991635514765e-05,85.6163714537667,20.4098058399101,-1.66912192149254
"55",678,"169 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,16,169,1382400,"2015-06-18 11:39:00","arrival final","2015-06-18 01:38:08",-28.298856262366,"departure","2015-06-19 09:08:38",8.84573578039805,1,35.9879298704287,"2015-06-19 01:09:50",1,91.1061886114255,293.001523716018,35.1760129351208,2.77799109523169e-05,91.3308681486001,20.0015237160183,4.08298134656513
"56",731,"170 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,17,170,1468800,"2015-06-19 11:39:00","arrival","2015-06-19 01:38:28",-16.0311084945997,"departure","2015-06-20 09:08:47",17.8141832788785,1,35.9879298704287,"2015-06-20 01:22:26",1,91.1061886114255,291.139403980275,16.7734706579713,-2.3283064e-10,31.2004610207129,18.1394039802747,-2.00297506320501
"57",782,"171 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,18,171,1555200,"2015-06-20 11:39:00",NA,"2015-06-20 01:38:46",-81.87508,"departure","2015-06-21 09:08:58",23.2609865546227,1,35.9879298704287,"2015-06-21 00:16:53",0,91.1061886114255,294.449497435305,35.7007518864898,3.45222061945386e-06,35.7780344190795,21.4494974353051,-2.8038824327311
"58",832,"172 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,19,172,1641600,"2015-06-21 11:39:00","arrival","2015-06-21 01:39:01",-13.7472627003988,"departure","2015-06-22 09:09:11",19.8031837701797,1,35.9879298704287,"2015-06-22 01:25:17",1,91.1061886114255,293.660240513988,23.870290840311,2.13327300153973e-06,19.7618950100936,20.6602405139878,4.78659854027049
"59",883,"173 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,20,173,1728000,"2015-06-22 11:39:00","arrival","2015-06-22 01:39:15",-24.0803613225619,"departure","2015-06-23 09:09:27",52.0245215376218,1,35.9879298704287,"2015-06-23 01:15:10",1,91.1061886114255,295.595936994389,39.9479686625084,0.000232677227825513,79.4953692520514,22.5959369943891,0.0820278517870108
"60",933,"174 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,21,174,1814400,"2015-06-23 11:39:00","arrival","2015-06-23 01:39:26",-20.6074535369873,"departure","2015-06-24 09:09:45",16.2754541635513,1,35.9879298704287,"2015-06-24 01:18:49",1,91.1061886114255,291.89535584443,14.4312347520107,-2.3283064e-10,0.131201084528215,18.8953558444304,3.79166085609348
"61",981,"175 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,22,175,1900800,"2015-06-24 11:39:00","arrival","2015-06-24 01:39:34",-16.7282439947128,"departure","2015-06-25 09:10:05",20.9898094296455,1,35.9879298704287,"2015-06-25 01:22:51",1,91.1061886114255,293.938738053007,21.4687163581311,-2.3283064e-10,28.7886002051347,20.9387380530067,3.20886256433299
"62",1030,"176 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,23,176,1987200,"2015-06-25 11:39:00","arrival final","2015-06-25 01:39:41",-10.8758139014244,"departure","2015-06-26 09:10:27",9.60145414670308,1,35.9879298704287,"2015-06-26 01:28:48",1,91.1061886114255,291.762842589751,30.4214948182897,5.90211557768132e-06,42.0682252991973,18.7628425897508,-1.93381256938029
"63",1076,"177 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,24,177,2073600,"2015-06-26 11:39:00","arrival","2015-06-26 01:39:44",-23.5999544858932,"departure","2015-06-27 09:11:35",36.3009769757589,1,35.9879298704287,"2015-06-27 01:16:08",1,91.1061886114255,293.385843359702,19.1454283184363,4.63301150652371e-06,91.1630670106323,20.3858433597024,-5.49827198291
"64",1120,"178 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,25,178,2160000,"2015-06-27 11:39:00",NA,"2015-06-27 01:39:46",-81.87508,NA,NA,NA,0,35.9879298704287,"2015-06-28 00:17:53",0,91.1061886114255,288.894325505192,34.3114051604669,0.000473875088581986,93.9162861210885,15.894325505192,-8.09040849904002
"65",1160,"179 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,26,179,2246400,"2015-06-28 11:39:00","arrival","2015-06-28 01:39:45",4.3726708928744,"departure","2015-06-29 09:11:47",20.0426857352257,1,35.9879298704287,"2015-06-29 01:44:07",1,91.1061886114255,289.010353096382,24.4959546114808,-2.3283064e-10,76.0086571117774,16.0103530963819,3.69720522671846
"66",1200,"180 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,27,180,2332800,"2015-06-29 11:39:00","arrival","2015-06-29 01:39:41",-40.6303614139557,"departure","2015-06-30 09:11:57",28.0316872874896,1,35.9879298704287,"2015-06-30 00:59:04",0,91.1061886114255,292.654419881677,23.4919162537527,7.11084622925406e-08,24.4078557290575,19.654419881677,-1.17091518536694
"67",1243,"181 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,28,181,2419200,"2015-06-30 11:39:00","arrival final","2015-06-30 01:39:36",-74.1095601240794,"departure","2015-07-01 09:12:10",52.6849620461464,1,35.9879298704287,"2015-07-01 00:25:29",0,91.1061886114255,291.88430834324,31.0011579724901,0.000170511318926125,81.2318542513853,18.8843083432398,1.95826618331676
"68",1283,"182 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,29,182,2505600,"2015-07-01 11:39:00","arrival","2015-07-01 01:39:27",-34.9315965374311,"departure","2015-07-02 09:12:45",20.2583407560984,1,35.9879298704287,"2015-07-02 01:04:31",1,91.1061886114255,289.980704679093,18.5200346216202,-2.3283064e-10,19.5391180920611,16.9807046790925,2.31939413501441
"69",1320,"183 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,30,183,2592000,"2015-07-02 11:39:00","arrival","2015-07-02 01:39:17",-50.6131829539935,"departure","2015-07-03 09:14:01",50.3427908778191,1,35.9879298704287,"2015-07-03 00:48:40",0,91.1061886114255,291.512858405903,13.5724475308017,-2.3283064e-10,18.5509434307803,18.5128584059026,0.468798462711059
"70",1355,"184 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,31,184,2678400,"2015-07-03 11:39:00","arrival","2015-07-03 01:39:03",-40.3418590744336,"departure","2015-07-04 09:14:18",34.3066649397214,1,35.9879298704287,"2015-07-04 00:58:43",0,91.1061886114255,293.091407189981,19.6206813772399,-2.3283064e-10,66.4014152394086,20.0914071899808,-1.02680060819783
"71",1392,"185 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,32,185,2764800,"2015-07-04 11:39:00","arrival","2015-07-04 01:38:48",-32.6887213190397,"departure","2015-07-05 09:14:58",120.807499066989,1,35.9879298704287,"2015-07-05 01:06:06",1,91.1061886114255,295.508374086684,18.1460905587719,-2.3283064e-10,2.38047250184872,22.5083740866841,2.42156179735067
"72",1423,"186 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,33,186,2851200,"2015-07-05 11:39:00","arrival","2015-07-05 01:38:30",-38.8547992308935,"departure","2015-07-06 09:15:40",32.012805835406,1,35.9879298704287,"2015-07-06 00:59:38",0,91.1061886114255,297.181964086708,18.9542816030172,-2.3283064e-10,58.2133582417911,24.1819640867077,-1.38688895373972
"73",1448,"187 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,"2015-06-02 11:39:00","2015-07-06 03:59:00",153,187,42.62406185,-80.72698737,122,34,187,2937600,"2015-07-06 11:39:00",NA,"2015-07-06 01:38:09",-81.87508,NA,NA,NA,0,35.9879298704287,"2015-07-07 00:16:17",0,91.1061886114255,298.192001331838,29.6221748140671,-2.3283064e-10,9.26307076509771,25.1920013318378,-0.503413686619039
"74",9,"154 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,0,154,0,"2015-06-03 05:00:00",NA,"2015-06-03 01:29:14",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-04 00:07:21",0,93.5797558161347,293.154677673381,14.9455988963662,9.70589906638933e-09,5.5833157786274,20.1546776733809,-4.44848033870767
"75",26,"155 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,1,155,86400,"2015-06-04 05:00:00",NA,"2015-06-04 01:30:03",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-05 00:08:11",0,93.5797558161347,295.847943279256,28.7108256242822,-2.3283064e-10,37.7529166778579,22.8479432792556,-0.959173313309009
"76",50,"156 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,2,156,172800,"2015-06-05 05:00:00","arrival","2015-06-05 01:30:51",-15.7486231207848,"departure","2015-06-06 09:10:17",24.4283472537994,1,40.1202124594547,"2015-06-06 01:15:06",1,93.5797558161347,289.862896588047,26.8232725015335,2.87938810578041e-05,61.5649469170849,16.8628965880471,0.0856016517625982
"77",90,"157 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,3,157,259200,"2015-06-06 05:00:00","arrival","2015-06-06 01:31:37",2.14463930527369,"departure","2015-06-07 09:09:55",16.3425769170125,1,40.1202124594547,"2015-06-07 01:33:46",1,93.5797558161347,289.349172305821,9.05569178711415,-2.3283064e-10,15.7770169403977,16.3491723058205,-2.92315746813502
"78",130,"158 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,4,158,345600,"2015-06-07 05:00:00",NA,"2015-06-07 01:32:22",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-08 00:10:29",0,93.5797558161347,295.456215435645,37.42585335286,0.000162745265556683,91.9464103460673,22.456215435645,2.29431393304937
"79",170,"159 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,5,159,432000,"2015-06-08 05:00:00","arrival","2015-06-08 01:33:05",-45.3796371618907,"departure","2015-06-09 09:10:02",64.5935481071472,1,40.1202124594547,"2015-06-09 00:47:42",0,93.5797558161347,290.872862029457,34.5436229772007,6.07374618480135e-05,81.8916723403081,17.872862029457,4.16833876215643
"80",217,"160 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,6,160,518400,"2015-06-09 05:00:00",NA,"2015-06-09 01:33:46",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-10 00:11:53",0,93.5797558161347,291.293730872909,21.5209081887797,-2.3283064e-10,19.3799146273417,18.2937308729095,4.11448313941866
"81",263,"161 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,7,161,604800,"2015-06-10 05:00:00",NA,"2015-06-10 01:34:25",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-11 00:12:32",0,93.5797558161347,294.52463145664,27.0395207527032,-2.3283064e-10,52.6718200896368,21.5246314566398,8.00208934947679
"82",312,"162 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,8,162,691200,"2015-06-11 05:00:00",NA,"2015-06-11 01:35:02",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-12 00:13:09",0,93.5797558161347,292.954346988095,29.9530432143009,-2.3283064e-10,89.1845648444759,19.9543469880948,-1.12700296330325
"83",361,"163 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,9,163,777600,"2015-06-12 05:00:00",NA,"2015-06-12 01:35:37",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-13 00:13:44",0,93.5797558161347,289.927006240137,41.4754204455633,2.15348569797167e-05,69.1723845577008,16.9270062401373,4.55365695932562
"84",414,"164 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,10,164,864000,"2015-06-13 05:00:00",NA,"2015-06-13 01:36:10",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-14 00:14:17",0,93.5797558161347,293.151129430254,38.2346808823222,2.90677445717981e-05,47.2477555825986,20.1511294302539,-2.02768816992471
"85",467,"165 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,11,165,950400,"2015-06-14 05:00:00",NA,"2015-06-14 01:36:41",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-15 00:14:48",0,93.5797558161347,295.215740934501,45.7660533642381,8.3832019007972e-06,78.4130528539669,22.2157409345015,2.42252074197128
"86",520,"166 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,"2015-06-03 05:00:00","2015-07-15 03:59:00",154,196,42.64018157,-80.77668368,123,12,166,1036800,"2015-06-15 05:00:00",NA,"2015-06-15 01:37:10",-81.87508,NA,NA,NA,0,40.1202124594547,"2015-06-16 00:15:17",0,93.5797558161347,294.771505374334,40.2936333524844,4.19517671578493e-05,82.1553677430796,21.7715053743344,2.5962473468934
